Match Runs,Match SR,Total Runs,Total Balls,Ave,Career SR,HS,NO,0,50,100,Opposition,Ground,match_id,player_id,m1,m2,m3,m4,m5
2.0,50.00,1947.0,1865,24.06,104.50,109.0,2,6,10,2,Bangladesh,Northampton,1471,42639,5.0,24.0,11.0,7.0,17.0
6.0,120.00,1949.0,1870,23.84,104.54,109.0,2,6,10,2,India,Manchester,1476,42639,24.0,11.0,7.0,17.0,2.0
37.0,127.58,1955.0,1899,24.0,104.89,109.0,2,6,10,2,Zimbabwe,The Oval,1479,42639,11.0,7.0,17.0,2.0,6.0
13.0,81.25,1992.0,1915,23.86,104.69,109.0,2,6,10,2,Australia,Lord's,1484,42639,7.0,17.0,2.0,6.0,37.0
58.0,116.00,2005.0,1965,24.27,104.98,109.0,2,6,10,2,Sri Lanka,Sharjah,1516,42639,17.0,2.0,6.0,37.0,13.0
4.0,23.52,2063.0,1982,24.03,104.28,109.0,2,6,11,2,West Indies,Sharjah,1517,42639,2.0,6.0,37.0,13.0,58.0
2.0,22.22,2067.0,1991,23.78,103.91,109.0,2,6,11,2,Sri Lanka,Sharjah,1519,42639,6.0,37.0,13.0,58.0,4.0
0.0,0.00,2069.0,1992,23.51,103.86,109.0,2,6,11,2,India,Brisbane,1537,42639,37.0,13.0,58.0,4.0,2.0
12.0,60.00,2069.0,2012,23.38,103.42,109.0,2,7,11,2,India,Hobart,1543,42639,13.0,58.0,4.0,2.0,0.0
45.0,93.75,2081.0,2060,23.62,103.20,109.0,2,7,11,2,Australia,Melbourne,1545,42639,58.0,4.0,2.0,0.0,12.0
9.0,81.81,2126.0,2071,23.46,103.09,109.0,2,7,11,2,India,Adelaide,1547,42639,4.0,2.0,0.0,12.0,45.0
41.0,69.49,2135.0,2130,23.65,102.15,109.0,2,7,11,2,India,Perth,1550,42639,2.0,0.0,12.0,45.0,9.0
0.0,0.00,2176.0,2131,23.39,102.11,109.0,2,7,11,2,Australia,Melbourne,1554,42639,0.0,12.0,45.0,9.0,41.0
18.0,200.00,2176.0,2140,23.34,102.52,109.0,2,8,11,2,Australia,Sydney,1556,42639,12.0,45.0,9.0,41.0,0.0
0.0,0.00,2194.0,2141,23.09,102.47,109.0,2,8,11,2,India,Sharjah,1578,42639,45.0,9.0,41.0,0.0,18.0
6.0,35.29,2194.0,2158,22.91,101.94,109.0,2,9,11,2,South Africa,Sharjah,1579,42639,9.0,41.0,0.0,18.0,0.0
28.0,68.29,2200.0,2199,22.96,101.31,109.0,2,9,11,2,India,Sharjah,1580,42639,41.0,0.0,18.0,0.0,6.0
26.0,57.77,2228.0,2244,23.0,100.44,109.0,2,9,11,2,South Africa,Sharjah,1582,42639,0.0,18.0,0.0,6.0,28.0
52.0,108.33,2254.0,2292,23.29,100.61,109.0,2,9,11,2,South Africa,Sharjah,1583,42639,18.0,0.0,6.0,28.0,26.0
69.0,100.00,2306.0,2361,23.75,100.59,109.0,2,9,12,2,Zimbabwe,St John's,1586,42639,0.0,6.0,28.0,26.0,52.0
5.0,23.80,2375.0,2382,23.56,99.91,109.0,2,9,13,2,West Indies,Kingstown,1588,42639,6.0,28.0,26.0,52.0,69.0
19.0,105.55,2380.0,2400,23.51,99.95,109.0,2,9,13,2,Zimbabwe,St George's,1590,42639,28.0,26.0,52.0,69.0,5.0
17.0,73.91,2399.0,2423,23.45,99.71,109.0,2,9,13,2,West Indies,Bridgetown,1593,42639,26.0,52.0,69.0,5.0,19.0
21.0,77.77,2416.0,2450,23.43,99.46,109.0,2,9,13,2,West Indies,Port of Spain,1594,42639,52.0,69.0,5.0,19.0,17.0
13.0,46.42,2437.0,2478,23.33,98.87,109.0,2,9,13,2,West Indies,Port of Spain,1595,42639,69.0,5.0,19.0,17.0,21.0
45.0,155.17,2450.0,2507,23.76,99.52,109.0,2,9,13,2,Bangladesh,Dhaka,1599,42639,5.0,19.0,17.0,21.0,13.0
21.0,80.76,2495.0,2533,23.73,99.32,109.0,3,9,13,2,India,Dhaka,1600,42639,19.0,17.0,21.0,13.0,45.0
2.0,33.33,2516.0,2539,23.75,99.17,109.0,3,9,13,2,Sri Lanka,Dhaka,1601,42639,17.0,21.0,13.0,45.0,21.0
22.0,81.48,2518.0,2566,23.73,98.98,109.0,4,9,13,2,Sri Lanka,Dhaka,1602,42639,21.0,13.0,45.0,21.0,2.0
5.0,31.25,2540.0,2582,23.56,98.56,109.0,4,9,13,2,Sri Lanka,Galle,1603,42639,13.0,45.0,21.0,2.0,22.0
33.0,143.47,2545.0,2605,23.65,98.96,109.0,4,9,13,2,New Zealand,Singapore,1623,42639,45.0,21.0,2.0,22.0,5.0
25.0,59.52,2578.0,2647,23.66,98.33,109.0,4,9,13,2,South Africa,Singapore,1624,42639,21.0,2.0,22.0,5.0,33.0
61.0,88.40,2603.0,2716,24.0,98.08,109.0,4,9,13,2,England,Lahore,1649,42639,2.0,22.0,5.0,33.0,25.0
9.0,128.57,2664.0,2723,23.86,98.16,109.0,4,9,14,2,England,Rawalpindi,1653,42639,22.0,5.0,33.0,25.0,61.0
4.0,57.14,2673.0,2730,23.9,98.05,109.0,4,9,14,2,New Zealand,Auckland,1689,42639,5.0,33.0,25.0,61.0,9.0
10.0,100.00,2677.0,2740,23.77,98.06,109.0,5,9,14,2,New Zealand,Napier,1690,42639,33.0,25.0,61.0,9.0,4.0
65.0,118.18,2687.0,2795,24.14,98.46,109.0,5,9,14,2,New Zealand,Dunedin,1693,42639,25.0,61.0,9.0,4.0,10.0
21.0,116.66,2752.0,2813,24.11,98.57,109.0,5,9,15,2,Sri Lanka,Sharjah,1704,42639,61.0,9.0,4.0,10.0,65.0
70.0,162.79,2773.0,2856,24.5,99.54,109.0,5,9,15,2,New Zealand,Sharjah,1707,42639,9.0,4.0,10.0,65.0,21.0
13.0,162.50,2843.0,2864,24.41,99.72,109.0,5,9,16,2,Sri Lanka,Sharjah,1708,42639,4.0,10.0,65.0,21.0,70.0
10.0,166.66,2856.0,2870,24.28,99.86,109.0,5,9,16,2,Sri Lanka,Sharjah,1711,42639,10.0,65.0,21.0,70.0,13.0
25.0,104.16,2866.0,2894,24.29,99.89,109.0,5,9,16,2,England,Birmingham,1719,42639,65.0,21.0,70.0,13.0,10.0
11.0,122.22,2891.0,2903,24.18,99.96,109.0,5,9,16,2,Australia,Cardiff,1720,42639,21.0,70.0,13.0,10.0,25.0
30.0,68.18,2902.0,2947,24.23,99.49,109.0,5,9,16,2,England,Lord's,1722,42639,70.0,13.0,10.0,25.0,11.0
2.0,11.76,2932.0,2964,24.04,98.98,109.0,5,9,16,2,England,Leeds,1724,42639,13.0,10.0,25.0,11.0,30.0
23.0,95.83,2934.0,2988,24.04,98.96,109.0,5,9,16,2,Sri Lanka,Sharjah,1767,42639,10.0,25.0,11.0,30.0,2.0
67.0,82.71,2957.0,3069,24.38,98.53,109.0,5,9,16,2,Zimbabwe,Sharjah,1768,42639,25.0,11.0,30.0,2.0,23.0
58.0,161.11,3024.0,3105,24.65,99.25,109.0,5,9,17,2,Zimbabwe,Sharjah,1770,42639,11.0,30.0,2.0,23.0,67.0
11.0,157.14,3082.0,3112,24.54,99.38,109.0,5,9,18,2,Sri Lanka,Sharjah,1771,42639,30.0,2.0,23.0,67.0,58.0
35.0,92.10,3093.0,3150,24.62,99.30,109.0,5,9,18,2,Sri Lanka,Sharjah,1772,42639,2.0,23.0,67.0,58.0,11.0
7.0,77.77,3128.0,3159,24.49,99.24,109.0,5,9,18,2,Bangladesh,Chattogram,1790,42639,23.0,67.0,58.0,11.0,35.0
4.0,26.66,3135.0,3174,24.33,98.89,109.0,5,9,18,2,Bangladesh,Dhaka,1793,42639,67.0,58.0,11.0,35.0,7.0
83.0,188.63,3139.0,3218,24.78,100.12,109.0,5,9,18,2,Bangladesh,Dhaka,1794,42639,58.0,11.0,35.0,7.0,4.0
35.0,68.62,3222.0,3269,24.86,99.63,109.0,5,9,19,2,West Indies,Sharjah,1807,42639,11.0,35.0,7.0,4.0,83.0
4.0,50.00,3257.0,3277,24.7,99.51,109.0,5,9,19,2,West Indies,Sharjah,1808,42639,35.0,7.0,4.0,83.0,35.0
5.0,83.33,3261.0,3283,24.55,99.48,109.0,5,9,19,2,West Indies,Sharjah,1810,42639,7.0,4.0,83.0,35.0,4.0
5.0,45.45,3266.0,3294,24.41,99.30,109.0,5,9,19,2,Sri Lanka,Sharjah,1825,42639,4.0,83.0,35.0,4.0,5.0
56.0,105.66,3271.0,3347,24.64,99.40,109.0,5,9,19,2,New Zealand,Sharjah,1828,42639,83.0,35.0,4.0,5.0,5.0
0.0,0.00,3327.0,3352,24.46,99.25,109.0,5,9,20,2,Sri Lanka,Sharjah,1829,42639,35.0,4.0,5.0,5.0,56.0
108.0,117.39,3327.0,3444,25.25,99.73,109.0,5,10,20,2,New Zealand,Sharjah,1831,42639,4.0,5.0,5.0,56.0,0.0
14.0,155.55,3435.0,3453,25.17,99.88,109.0,6,10,20,3,Sri Lanka,Sharjah,1832,42639,5.0,5.0,56.0,0.0,108.0
1.0,12.50,3449.0,3461,25.0,99.68,109.0,6,10,20,3,New Zealand,Karachi,1833,42639,5.0,56.0,0.0,108.0,14.0
40.0,108.10,3450.0,3498,25.1,99.77,109.0,6,10,20,3,New Zealand,Rawalpindi,1834,42639,56.0,0.0,108.0,14.0,1.0
18.0,100.00,3490.0,3516,25.05,99.77,109.0,6,10,20,3,New Zealand,Lahore,1835,42639,0.0,108.0,14.0,1.0,40.0
1.0,11.11,3508.0,3525,24.88,99.54,109.0,6,10,20,3,Australia,Melbourne (Docklands),1842,42639,108.0,14.0,1.0,40.0,18.0
3.0,42.85,3509.0,3532,24.73,99.43,109.0,6,10,20,3,Australia,Melbourne (Docklands),1844,42639,14.0,1.0,40.0,18.0,1.0
14.0,127.27,3512.0,3543,24.65,99.52,109.0,6,10,20,3,Australia,Brisbane,1846,42639,1.0,40.0,18.0,1.0,3.0
33.0,117.85,3526.0,3571,24.71,99.66,109.0,6,10,20,3,South Africa,Tangier,1860,42639,40.0,18.0,1.0,3.0,14.0
13.0,76.47,3559.0,3588,24.63,99.55,109.0,6,10,20,3,Sri Lanka,Tangier,1861,42639,18.0,1.0,3.0,14.0,33.0
26.0,162.50,3572.0,3604,24.64,99.83,109.0,6,10,20,3,Sri Lanka,Tangier,1863,42639,1.0,3.0,14.0,33.0,13.0
62.0,155.00,3598.0,3644,24.89,100.43,109.0,6,10,20,3,South Africa,Tangier,1864,42639,3.0,14.0,33.0,13.0,26.0
27.0,122.72,3660.0,3666,24.91,100.57,109.0,6,10,21,3,Kenya,Nairobi (Gym),1867,42639,14.0,33.0,13.0,26.0,62.0
0.0,0.00,3687.0,3668,24.74,100.51,109.0,6,10,21,3,Australia,Nairobi (Gym),1868,42639,33.0,13.0,26.0,62.0,27.0
31.0,110.71,3687.0,3696,24.78,100.59,109.0,6,11,21,3,Kenya,Nairobi (Gym),1869,42639,13.0,26.0,62.0,27.0,0.0
0.0,0.00,3718.0,3697,24.62,100.56,109.0,6,11,21,3,Australia,Nairobi (Gym),1871,42639,26.0,62.0,27.0,0.0,31.0
6.0,85.71,3718.0,3704,24.5,100.53,109.0,6,12,21,3,Australia,Nairobi (Gym),1873,42639,62.0,27.0,0.0,31.0,0.0
4.0,33.33,3724.0,3716,24.36,100.32,109.0,6,12,21,3,Sri Lanka,Colombo (RPS),1874,42639,27.0,0.0,31.0,0.0,6.0
55.0,305.55,3728.0,3734,24.72,101.31,109.0,6,12,21,3,Netherlands,Colombo (SSC),1883,42639,0.0,31.0,0.0,6.0,4.0
4.0,133.33,3783.0,3737,24.59,101.33,109.0,7,12,22,3,Zimbabwe,Bulawayo,1899,42639,31.0,0.0,6.0,4.0,55.0
30.0,166.66,3787.0,3755,24.62,101.65,109.0,7,12,22,3,Zimbabwe,Bulawayo,1901,42639,0.0,6.0,4.0,55.0,4.0
0.0,0.00,3817.0,3757,24.46,101.59,109.0,7,12,22,3,Zimbabwe,Harare,1902,42639,6.0,4.0,55.0,4.0,30.0
8.0,100.00,3817.0,3765,24.36,101.59,109.0,7,13,22,3,Zimbabwe,Harare,1907,42639,4.0,55.0,4.0,30.0,0.0
13.0,162.50,3825.0,3773,24.29,101.72,109.0,7,13,22,3,South Africa,Port Elizabeth,1916,42639,55.0,4.0,30.0,0.0,8.0
16.0,100.00,3838.0,3789,24.23,101.71,109.0,7,13,22,3,South Africa,East London,1918,42639,4.0,30.0,0.0,8.0,13.0
0.0,0.00,3854.0,3793,24.08,101.60,109.0,7,13,22,3,South Africa,Paarl,1921,42639,30.0,0.0,8.0,13.0,16.0
17.0,106.25,3854.0,3809,24.04,101.62,109.0,7,14,22,3,South Africa,Cape Town,1923,42639,0.0,8.0,13.0,16.0,0.0
1.0,12.50,3871.0,3817,23.9,101.44,109.0,7,14,22,3,Australia,Johannesburg,1945,42639,8.0,13.0,16.0,0.0,17.0
6.0,100.00,3872.0,3823,23.79,101.43,109.0,7,14,22,3,England,Cape Town,1962,42639,13.0,16.0,0.0,17.0,1.0
9.0,128.57,3878.0,3830,23.7,101.48,109.0,7,14,22,3,India,Centurion,1975,42639,16.0,0.0,17.0,1.0,6.0
80.0,137.93,3887.0,3888,24.04,102.03,109.0,7,14,22,3,India,Rawalpindi,2114,42639,0.0,17.0,1.0,6.0,9.0
6.0,120.00,3967.0,3893,23.93,102.05,109.0,7,14,23,3,India,Peshawar,2115,42639,17.0,1.0,6.0,9.0,80.0
3.0,30.00,3973.0,3903,23.8,101.87,109.0,7,14,23,3,India,Lahore,2116,42639,1.0,6.0,9.0,80.0,6.0
19.0,135.71,3976.0,3917,23.77,101.99,109.0,7,14,23,3,India,Amstelveen,2157,42639,6.0,9.0,80.0,6.0,3.0
0.0,-,3995.0,3917,23.63,101.99,109.0,7,14,23,3,Australia,Amstelveen,2162,42639,9.0,80.0,6.0,3.0,19.0
0.0,0.00,3995.0,3924,23.5,101.80,109.0,7,15,23,3,Australia,Lord's,2166,42639,80.0,6.0,3.0,19.0,0.0
3.0,75.00,3995.0,3928,23.38,101.78,109.0,7,16,23,3,Kenya,Birmingham,2174,42639,6.0,3.0,19.0,0.0,0.0
25.0,208.33,3998.0,3940,23.38,102.10,109.0,7,16,23,3,India,Birmingham,2179,42639,3.0,19.0,0.0,0.0,3.0
17.0,130.76,4023.0,3953,23.35,102.20,109.0,7,16,23,3,West Indies,Southampton,2181,42639,19.0,0.0,0.0,3.0,25.0
58.0,223.07,4040.0,3979,23.55,102.99,109.0,7,16,23,3,Zimbabwe,Multan,2183,42639,0.0,0.0,3.0,25.0,17.0
16.0,266.66,4098.0,3985,23.64,103.23,109.0,7,16,24,3,Zimbabwe,Peshawar,2184,42639,0.0,3.0,25.0,17.0,58.0
11.0,183.33,4114.0,3991,23.57,103.35,109.0,8,16,24,3,Sri Lanka,Lahore,2188,42639,3.0,25.0,17.0,58.0,16.0
56.0,215.38,4125.0,4017,23.89,104.08,109.0,8,16,24,3,Australia,Hobart,2205,42639,25.0,17.0,58.0,16.0,11.0
48.0,129.72,4181.0,4054,24.02,104.31,109.0,9,16,25,3,Australia,Sydney,2209,42639,17.0,58.0,16.0,11.0,56.0
17.0,106.25,4229.0,4070,23.98,104.32,109.0,9,16,25,3,West Indies,Adelaide,2213,42639,58.0,16.0,11.0,56.0,48.0
30.0,230.76,4246.0,4083,24.02,104.72,109.0,9,16,25,3,Australia,Perth,2215,42639,16.0,11.0,56.0,48.0,17.0
23.0,230.00,4276.0,4093,24.01,105.03,109.0,9,16,25,3,West Indies,Perth,2218,42639,11.0,56.0,48.0,17.0,30.0
26.0,173.33,4299.0,4108,24.02,105.28,109.0,9,16,25,3,Australia,Melbourne,2220,42639,56.0,48.0,17.0,30.0,23.0
31.0,147.61,4325.0,4129,24.06,105.49,109.0,9,16,25,3,Australia,Sydney,2222,42639,48.0,17.0,30.0,23.0,26.0
8.0,72.72,4356.0,4140,23.97,105.41,109.0,9,16,25,3,India,Kochi,2235,42639,17.0,30.0,23.0,26.0,31.0
0.0,0.00,4364.0,4142,23.84,105.35,109.0,9,16,25,3,India,Visakhapatnam,2236,42639,30.0,23.0,26.0,31.0,8.0
17.0,100.00,4364.0,4159,23.8,105.33,109.0,9,17,25,3,India,Jamshedpur,2237,42639,23.0,26.0,31.0,8.0,0.0
40.0,173.91,4381.0,4182,23.89,105.71,109.0,9,17,25,3,India,Ahmedabad,2238,42639,26.0,31.0,8.0,0.0,17.0
102.0,221.73,4421.0,4228,24.31,106.97,109.0,9,17,25,3,India,Kanpur,2239,42639,31.0,8.0,0.0,17.0,40.0
44.0,191.30,4523.0,4251,24.42,107.43,109.0,9,17,25,4,India,Delhi,2240,42639,8.0,0.0,17.0,40.0,102.0
24.0,114.28,4567.0,4272,24.42,107.46,109.0,9,17,25,4,West Indies,Kingstown,2246,42639,0.0,17.0,40.0,102.0,44.0
12.0,120.00,4591.0,4282,24.35,107.49,109.0,9,17,25,4,West Indies,Gros Islet,2247,42639,17.0,40.0,102.0,44.0,24.0
56.0,186.66,4603.0,4312,24.52,108.04,109.0,9,17,25,4,West Indies,Gros Islet,2248,42639,40.0,102.0,44.0,24.0,12.0
13.0,130.00,4659.0,4322,24.46,108.09,109.0,9,17,26,4,Africa XI,Centurion,2269,42639,102.0,44.0,24.0,12.0,56.0
6.0,300.00,4672.0,4324,24.36,108.18,109.0,9,17,26,4,Africa XI,Durban,2270,42639,44.0,24.0,12.0,56.0,13.0
0.0,0.00,4678.0,4328,24.23,108.08,109.0,9,17,26,4,Africa XI,Durban,2271,42639,24.0,12.0,56.0,13.0,6.0
2.0,50.00,4678.0,4332,24.12,108.03,109.0,9,18,26,4,Australia,Melbourne (Docklands),2282,42639,12.0,56.0,13.0,6.0,0.0
16.0,200.00,4680.0,4340,24.08,108.20,109.0,9,18,26,4,Australia,Melbourne (Docklands),2284,42639,56.0,13.0,6.0,0.0,2.0
31.0,221.42,4696.0,4354,24.11,108.56,109.0,9,18,26,4,England,Karachi,2306,42639,13.0,6.0,0.0,2.0,16.0
34.0,103.03,4727.0,4387,24.16,108.52,109.0,9,18,26,4,England,Rawalpindi,2307,42639,6.0,0.0,2.0,16.0,31.0
4.0,40.00,4761.0,4397,24.06,108.36,109.0,9,18,26,4,England,Rawalpindi,2308,42639,0.0,2.0,16.0,31.0,34.0
17.0,113.33,4765.0,4412,24.03,108.38,109.0,9,18,26,4,India,Peshawar,2324,42639,2.0,16.0,31.0,34.0,4.0
18.0,163.63,4782.0,4423,24.0,108.52,109.0,9,18,26,4,India,Rawalpindi,2327,42639,16.0,31.0,34.0,4.0,17.0
19.0,105.55,4800.0,4441,23.97,108.51,109.0,9,18,26,4,India,Lahore,2329,42639,31.0,34.0,4.0,17.0,18.0
2.0,40.00,4819.0,4446,23.86,108.43,109.0,9,18,26,4,Sri Lanka,Colombo (RPS),2351,42639,34.0,4.0,17.0,18.0,19.0
2.0,20.00,4821.0,4456,23.75,108.23,109.0,9,18,26,4,Sri Lanka,Colombo (RPS),2352,42639,4.0,17.0,18.0,19.0,2.0
1.0,50.00,4823.0,4458,23.64,108.20,109.0,9,18,26,4,Sri Lanka,Colombo (SSC),2354,42639,17.0,18.0,19.0,2.0,2.0
0.0,0.00,4824.0,4460,23.53,108.16,109.0,9,18,26,4,India,Abu Dhabi,2364,42639,18.0,19.0,2.0,2.0,1.0
11.0,110.00,4824.0,4470,23.47,108.16,109.0,9,19,26,4,Scotland,Edinburgh,2387,42639,19.0,2.0,2.0,1.0,0.0
0.0,0.00,4835.0,4473,23.35,108.09,109.0,9,19,26,4,England,Southampton,2410,42639,2.0,2.0,1.0,0.0,11.0
23.0,85.18,4835.0,4500,23.35,107.95,109.0,9,20,26,4,England,Nottingham,2411,42639,2.0,1.0,0.0,11.0,0.0
2.0,28.57,4858.0,4507,23.25,107.83,109.0,9,20,26,4,England,Birmingham,2412,42639,1.0,0.0,11.0,0.0,23.0
1.0,12.50,4860.0,4515,23.14,107.66,109.0,9,20,26,4,Sri Lanka,Jaipur,2431,42639,0.0,11.0,0.0,23.0,2.0
4.0,66.66,4861.0,4521,23.05,107.60,109.0,9,20,26,4,New Zealand,Mohali,2436,42639,11.0,0.0,23.0,2.0,1.0
14.0,175.00,4865.0,4529,23.01,107.72,109.0,9,20,26,4,South Africa,Mohali,2438,42639,0.0,23.0,2.0,1.0,4.0
1.0,16.66,4879.0,4535,22.91,107.60,109.0,9,20,26,4,West Indies,Multan,2464,42639,23.0,2.0,1.0,4.0,14.0
17.0,121.42,4880.0,4549,22.88,107.65,109.0,9,20,26,4,South Africa,Centurion,2506,42639,2.0,1.0,4.0,14.0,1.0
77.0,220.00,4897.0,4584,23.24,108.50,109.0,9,20,26,4,South Africa,Durban,2513,42639,1.0,4.0,14.0,1.0,17.0
8.0,200.00,4974.0,4588,23.17,108.58,109.0,10,20,27,4,South Africa,Port Elizabeth,2517,42639,4.0,14.0,1.0,17.0,77.0
16.0,160.00,4982.0,4598,23.13,108.69,109.0,10,20,27,4,Zimbabwe,Kingston,2547,42639,14.0,1.0,17.0,77.0,8.0
73.0,214.70,4998.0,4632,23.47,109.47,109.0,10,20,27,4,Sri Lanka,Abu Dhabi,2584,42639,1.0,17.0,77.0,8.0,16.0
1.0,20.00,5071.0,4637,23.37,109.38,109.0,11,20,28,4,Sri Lanka,Abu Dhabi,2585,42639,17.0,77.0,8.0,16.0,73.0
47.0,180.76,5072.0,4663,23.48,109.77,109.0,11,20,28,4,South Africa,Lahore,2633,42639,77.0,8.0,16.0,73.0,1.0
6.0,150.00,5119.0,4667,23.4,109.81,109.0,11,20,28,4,South Africa,Lahore,2635,42639,8.0,16.0,73.0,1.0,47.0
32.0,177.77,5125.0,4685,23.44,110.07,109.0,11,20,28,4,South Africa,Faisalabad,2637,42639,16.0,73.0,1.0,47.0,6.0
0.0,0.00,5157.0,4689,23.33,109.98,109.0,11,20,28,4,South Africa,Multan,2639,42639,73.0,1.0,47.0,6.0,32.0
9.0,81.81,5157.0,4700,23.27,109.91,109.0,11,21,28,4,South Africa,Lahore,2642,42639,1.0,47.0,6.0,32.0,0.0
31.0,96.87,5166.0,4732,23.3,109.82,109.0,11,21,28,4,India,Guwahati,2643,42639,47.0,6.0,32.0,0.0,9.0
29.0,207.14,5197.0,4746,23.43,110.11,109.0,11,21,28,4,India,Mohali,2644,42639,6.0,32.0,0.0,9.0,31.0
12.0,171.42,5226.0,4753,23.38,110.20,109.0,12,21,28,4,India,Kanpur,2645,42639,32.0,0.0,9.0,31.0,29.0
1.0,25.00,5238.0,4757,23.28,110.13,109.0,12,21,28,4,India,Gwalior,2646,42639,0.0,9.0,31.0,29.0,12.0
2.0,66.66,5239.0,4760,23.29,110.10,109.0,12,21,28,4,Zimbabwe,Karachi,2662,42639,9.0,31.0,29.0,12.0,1.0
43.0,159.25,5241.0,4787,23.48,110.38,109.0,13,21,28,4,Zimbabwe,Hyderabad (Sind),2663,42639,31.0,29.0,12.0,1.0,2.0
85.0,163.46,5284.0,4839,23.75,110.95,109.0,14,21,28,4,Zimbabwe,Multan,2665,42639,29.0,12.0,1.0,2.0,43.0
27.0,245.45,5369.0,4850,23.87,111.25,109.0,14,21,29,4,Bangladesh,Lahore,2696,42639,12.0,1.0,2.0,43.0,85.0
13.0,144.44,5396.0,4859,23.82,111.31,109.0,15,21,29,4,Bangladesh,Lahore,2700,42639,1.0,2.0,43.0,85.0,27.0
4.0,80.00,5409.0,4864,23.74,111.28,109.0,15,21,29,4,Bangladesh,Karachi,2703,42639,2.0,43.0,85.0,27.0,13.0
20.0,117.64,5413.0,4881,23.72,111.30,109.0,15,21,29,4,Bangladesh,Dhaka,2704,42639,43.0,85.0,27.0,13.0,4.0
23.0,121.05,5433.0,4900,23.72,111.34,109.0,15,21,29,4,India,Dhaka,2705,42639,85.0,27.0,13.0,4.0,20.0
10.0,90.90,5456.0,4911,23.76,111.30,109.0,15,21,29,4,India,Dhaka,2707,42639,27.0,13.0,4.0,20.0,23.0
4.0,66.66,5466.0,4917,23.67,111.24,109.0,16,21,29,4,Hong Kong,Karachi,2712,42639,13.0,4.0,20.0,23.0,10.0
9.0,112.50,5470.0,4925,23.61,111.24,109.0,16,21,29,4,India,Karachi,2717,42639,4.0,20.0,23.0,10.0,4.0
0.0,0.00,5479.0,4926,23.51,111.22,109.0,16,21,29,4,Sri Lanka,Karachi,2723,42639,20.0,23.0,10.0,4.0,9.0
4.0,66.66,5479.0,4932,23.43,111.17,109.0,16,22,29,4,West Indies,Abu Dhabi,2773,42639,23.0,10.0,4.0,9.0,0.0
28.0,116.66,5483.0,4956,23.45,111.19,109.0,16,22,29,4,West Indies,Abu Dhabi,2775,42639,10.0,4.0,9.0,0.0,4.0
6.0,120.00,5511.0,4961,23.37,111.20,109.0,16,22,29,4,West Indies,Abu Dhabi,2776,42639,4.0,9.0,0.0,4.0,28.0
14.0,73.68,5517.0,4980,23.33,111.06,109.0,16,22,29,4,Sri Lanka,Karachi,2800,42639,9.0,0.0,4.0,28.0,6.0
0.0,0.00,5531.0,4983,23.23,110.99,109.0,16,22,29,4,Sri Lanka,Lahore,2803,42639,0.0,4.0,28.0,6.0,14.0
24.0,150.00,5531.0,4999,23.24,111.12,109.0,16,23,29,4,Australia,Dubai (DSC),2845,42639,4.0,28.0,6.0,14.0,0.0
41.0,102.50,5555.0,5039,23.31,111.05,109.0,16,23,29,4,Australia,Dubai (DSC),2846,42639,28.0,6.0,14.0,0.0,24.0
6.0,75.00,5596.0,5047,23.24,110.99,109.0,16,23,29,4,Australia,Abu Dhabi,2847,42639,6.0,14.0,0.0,24.0,41.0
40.0,100.00,5602.0,5087,23.31,110.91,109.0,16,23,29,4,Australia,Abu Dhabi,2848,42639,14.0,0.0,24.0,41.0,6.0
27.0,96.42,5642.0,5115,23.32,110.83,109.0,16,23,29,4,Sri Lanka,Dambulla,2864,42639,0.0,24.0,41.0,6.0,40.0
7.0,77.77,5669.0,5124,23.26,110.77,109.0,16,23,29,4,Sri Lanka,Dambulla,2866,42639,24.0,41.0,6.0,40.0,27.0
32.0,160.00,5676.0,5144,23.29,110.96,109.0,16,23,29,4,Sri Lanka,Dambulla,2867,42639,41.0,6.0,40.0,27.0,7.0
2.0,100.00,5708.0,5146,23.3,110.95,109.0,16,23,29,4,Sri Lanka,Colombo (RPS),2868,42639,6.0,40.0,27.0,7.0,32.0
5.0,166.66,5710.0,5149,23.23,110.99,109.0,17,23,29,4,Sri Lanka,Colombo (RPS),2870,42639,40.0,27.0,7.0,32.0,2.0
17.0,68.00,5715.0,5174,23.3,110.78,109.0,17,23,29,4,West Indies,Johannesburg,2894,42639,27.0,7.0,32.0,2.0,5.0
4.0,200.00,5732.0,5176,23.22,110.81,109.0,18,23,29,4,India,Centurion,2898,42639,7.0,32.0,2.0,5.0,17.0
15.0,83.33,5736.0,5194,23.18,110.72,109.0,18,23,29,4,Australia,Centurion,2903,42639,32.0,2.0,5.0,17.0,4.0
4.0,100.00,5751.0,5198,23.11,110.71,109.0,18,23,29,4,New Zealand,Johannesburg,2906,42639,2.0,5.0,17.0,4.0,15.0
70.0,140.00,5755.0,5248,23.3,110.99,109.0,18,23,29,4,New Zealand,Abu Dhabi,2921,42639,5.0,17.0,4.0,15.0,4.0
0.0,0.00,5825.0,5249,23.2,110.97,109.0,18,23,30,4,New Zealand,Abu Dhabi,2924,42639,17.0,4.0,15.0,4.0,70.0
5.0,50.00,5825.0,5259,23.13,110.85,109.0,18,24,30,4,New Zealand,Abu Dhabi,2927,42639,4.0,15.0,4.0,70.0,0.0
48.0,184.61,5830.0,5285,23.23,111.22,109.0,18,24,30,4,Australia,Brisbane,2944,42639,15.0,4.0,70.0,0.0,5.0
