Match Runs,Total Runs,Ave,Career SR,HS,Opposition,Ground,m1,m2,m3,m4,m5,Records,class
39.0,9069.0,41.97,86.17,186.0,South Africa,Sharjah,122.0,93.0,5.0,11.0,10.0,1010,2.0
36.0,9108.0,41.94,86.31,186.0,Bangladesh,Dhaka,93.0,5.0,11.0,10.0,39.0,1010,2.0
93.0,9144.0,42.17,86.41,186.0,Sri Lanka,Dhaka,5.0,11.0,10.0,39.0,36.0,1010,5.0
25.0,9237.0,42.1,86.4,186.0,Pakistan,Dhaka,11.0,10.0,39.0,36.0,93.0,1020,2.0
25.0,9262.0,42.02,86.35,186.0,Kenya,Nairobi (Gym),10.0,39.0,36.0,93.0,25.0,1020,2.0
38.0,9287.0,42.0,86.41,186.0,Australia,Nairobi (Gym),39.0,36.0,93.0,25.0,25.0,1020,2.0
39.0,9325.0,41.99,86.37,186.0,South Africa,Nairobi (Gym),36.0,93.0,25.0,25.0,38.0,1020,2.0
69.0,9364.0,42.11,86.35,186.0,New Zealand,Nairobi (Gym),93.0,25.0,25.0,38.0,39.0,1020,4.0
101.0,9433.0,42.37,86.17,186.0,Sri Lanka,Sharjah,25.0,25.0,38.0,39.0,69.0,1030,6.0
8.0,9534.0,42.22,86.12,186.0,Zimbabwe,Sharjah,25.0,38.0,39.0,69.0,101.0,1050,1.0
4.0,9542.0,42.05,86.08,186.0,Zimbabwe,Sharjah,38.0,39.0,69.0,101.0,8.0,1050,1.0
61.0,9546.0,42.13,86.21,186.0,Sri Lanka,Sharjah,39.0,69.0,101.0,8.0,4.0,1050,4.0
5.0,9607.0,41.97,86.17,186.0,Sri Lanka,Sharjah,69.0,101.0,8.0,4.0,61.0,1060,1.0
44.0,9612.0,41.98,86.19,186.0,Zimbabwe,Cuttack,101.0,8.0,4.0,61.0,5.0,1060,3.0
8.0,9656.0,41.83,86.1,186.0,Zimbabwe,Ahmedabad,8.0,4.0,61.0,5.0,44.0,1060,1.0
146.0,9664.0,42.28,86.23,186.0,Zimbabwe,Jodhpur,4.0,61.0,5.0,44.0,8.0,1060,6.0
62.0,9810.0,42.36,86.12,186.0,Zimbabwe,Kanpur,61.0,5.0,44.0,8.0,146.0,1080,4.0
27.0,9872.0,42.3,86.07,186.0,Zimbabwe,Rajkot,5.0,44.0,8.0,146.0,62.0,1090,2.0
35.0,9899.0,42.27,86.18,186.0,Australia,Bengaluru,44.0,8.0,146.0,62.0,27.0,1090,2.0
32.0,9934.0,42.22,86.24,186.0,Australia,Pune,8.0,146.0,62.0,27.0,35.0,1090,2.0
139.0,9966.0,42.63,86.51,186.0,Australia,Indore,146.0,62.0,27.0,35.0,32.0,1090,6.0
62.0,10105.0,42.71,86.76,186.0,Australia,Visakhapatnam,62.0,27.0,35.0,32.0,139.0,1110,4.0
12.0,10167.0,42.58,86.75,186.0,Australia,Margao,27.0,35.0,32.0,139.0,62.0,1120,1.0
70.0,10179.0,42.88,86.83,186.0,Zimbabwe,Harare,35.0,32.0,139.0,62.0,12.0,1120,4.0
9.0,10249.0,42.74,86.71,186.0,Zimbabwe,Bulawayo,32.0,139.0,62.0,12.0,70.0,1135,1.0
81.0,10258.0,43.07,86.59,186.0,West Indies,Bulawayo,139.0,62.0,12.0,70.0,9.0,1135,5.0
122.0,10339.0,43.58,86.66,186.0,West Indies,Harare,62.0,12.0,70.0,9.0,81.0,1150,6.0
0.0,10461.0,43.4,86.63,186.0,West Indies,Harare,12.0,70.0,9.0,81.0,122.0,1175,1.0
101.0,10461.0,43.64,86.54,186.0,South Africa,Johannesburg,70.0,9.0,81.0,122.0,0.0,1170,6.0
38.0,10562.0,43.62,86.45,186.0,South Africa,Centurion,9.0,81.0,122.0,0.0,101.0,1190,2.0
3.0,10600.0,43.45,86.33,186.0,Kenya,Port Elizabeth,81.0,122.0,0.0,101.0,38.0,1190,1.0
37.0,10603.0,43.42,86.39,186.0,South Africa,East London,122.0,0.0,101.0,38.0,3.0,1190,2.0
146.0,10640.0,43.84,86.64,186.0,Kenya,Paarl,0.0,101.0,38.0,3.0,37.0,1190,6.0
17.0,10786.0,43.73,86.49,186.0,South Africa,Durban,101.0,38.0,3.0,37.0,146.0,1210,1.0
36.0,10803.0,43.7,86.48,186.0,England,Kolkata,38.0,3.0,37.0,146.0,17.0,1210,2.0
45.0,10839.0,43.71,86.42,186.0,England,Cuttack,3.0,37.0,146.0,17.0,36.0,1210,3.0
68.0,10884.0,43.8,86.42,186.0,England,Chennai,37.0,146.0,17.0,36.0,45.0,1210,4.0
87.0,10952.0,44.15,86.65,186.0,England,Kanpur,146.0,17.0,36.0,45.0,68.0,1220,5.0
18.0,11039.0,44.05,86.68,186.0,England,Delhi,17.0,36.0,45.0,68.0,87.0,1235,1.0
12.0,11057.0,43.92,86.65,186.0,England,Mumbai,36.0,45.0,68.0,87.0,18.0,1235,1.0
34.0,11069.0,44.05,86.62,186.0,West Indies,Bridgetown,45.0,68.0,87.0,18.0,12.0,1235,2.0
65.0,11103.0,44.14,86.65,186.0,West Indies,Port of Spain,68.0,87.0,18.0,12.0,34.0,1240,4.0
1.0,11168.0,43.97,86.6,186.0,England,Lord's,87.0,18.0,12.0,34.0,65.0,1250,1.0
49.0,11169.0,43.99,86.51,186.0,Sri Lanka,The Oval,18.0,12.0,34.0,65.0,1.0,1250,3.0
105.0,11218.0,44.4,86.6,186.0,England,Chester-le-Street,12.0,34.0,65.0,1.0,49.0,1250,6.0
19.0,11323.0,44.3,86.58,186.0,Sri Lanka,Birmingham,34.0,65.0,1.0,49.0,105.0,1275,1.0
36.0,11342.0,44.27,86.66,186.0,England,The Oval,65.0,1.0,49.0,105.0,19.0,1275,2.0
113.0,11378.0,44.53,86.84,186.0,Sri Lanka,Bristol,1.0,49.0,105.0,19.0,36.0,1275,6.0
14.0,11491.0,44.42,86.83,186.0,England,Lord's,49.0,105.0,19.0,36.0,113.0,1295,1.0
7.0,11505.0,44.27,86.77,186.0,Zimbabwe,Colombo (RPS),105.0,19.0,36.0,113.0,14.0,1295,1.0
9.0,11512.0,44.31,86.71,186.0,England,Colombo (RPS),19.0,36.0,113.0,14.0,7.0,1295,1.0
16.0,11521.0,44.2,86.64,186.0,South Africa,Colombo (RPS),36.0,113.0,14.0,7.0,9.0,1300,1.0
7.0,11537.0,44.22,86.55,186.0,Sri Lanka,Colombo (RPS),113.0,14.0,7.0,9.0,16.0,1300,1.0
0.0,11544.0,44.06,86.49,186.0,New Zealand,Wellington,14.0,7.0,9.0,16.0,7.0,1305,1.0
1.0,11544.0,43.89,86.41,186.0,New Zealand,Auckland,7.0,9.0,16.0,7.0,0.0,1300,1.0
1.0,11545.0,43.73,86.38,186.0,New Zealand,Hamilton,9.0,16.0,7.0,0.0,1.0,1300,1.0
52.0,11546.0,43.76,86.3,186.0,Netherlands,Paarl,16.0,7.0,0.0,1.0,1.0,1300,3.0
36.0,11598.0,43.73,86.19,186.0,Australia,Centurion,7.0,0.0,1.0,1.0,52.0,1310,2.0
81.0,11634.0,43.87,86.21,186.0,Zimbabwe,Harare,0.0,1.0,1.0,52.0,36.0,1310,5.0
152.0,11715.0,44.27,86.37,186.0,Namibia,Pietermaritzburg,1.0,1.0,52.0,36.0,81.0,1320,6.0
50.0,11867.0,44.3,86.41,186.0,England,Durban,1.0,52.0,36.0,81.0,152.0,1340,3.0
98.0,11917.0,44.5,86.65,186.0,Pakistan,Centurion,52.0,36.0,81.0,152.0,50.0,1350,5.0
5.0,12015.0,44.35,86.61,186.0,Kenya,Cape Town,36.0,81.0,152.0,50.0,98.0,1360,1.0
97.0,12020.0,44.54,86.56,186.0,Sri Lanka,Johannesburg,81.0,152.0,50.0,98.0,5.0,1360,5.0
15.0,12117.0,44.43,86.57,186.0,New Zealand,Centurion,152.0,50.0,98.0,5.0,97.0,1370,1.0
83.0,12132.0,44.58,86.53,186.0,Kenya,Durban,50.0,98.0,5.0,97.0,15.0,1370,5.0
4.0,12215.0,44.43,86.53,186.0,Australia,Johannesburg,98.0,5.0,97.0,15.0,83.0,1380,1.0
48.0,12219.0,44.6,86.47,186.0,New Zealand,Chennai,5.0,97.0,15.0,83.0,4.0,1380,3.0
100.0,12267.0,44.8,86.45,186.0,Australia,Gwalior,97.0,15.0,83.0,4.0,48.0,1385,6.0
68.0,12367.0,44.89,86.46,186.0,Australia,Mumbai,15.0,83.0,4.0,48.0,100.0,1405,4.0
14.0,12435.0,44.78,86.48,186.0,New Zealand,Cuttack,83.0,4.0,48.0,100.0,68.0,1415,1.0
89.0,12449.0,44.93,86.55,186.0,Australia,Bengaluru,4.0,48.0,100.0,68.0,14.0,1415,5.0
102.0,12538.0,45.14,86.71,186.0,New Zealand,Hyderabad (Deccan),48.0,100.0,68.0,14.0,89.0,1425,6.0
45.0,12640.0,45.14,86.62,186.0,Australia,Kolkata,100.0,68.0,14.0,89.0,102.0,1445,3.0
63.0,12685.0,45.2,86.65,186.0,Australia,Melbourne,68.0,14.0,89.0,102.0,45.0,1445,4.0
44.0,12748.0,45.2,86.6,186.0,Zimbabwe,Hobart,14.0,89.0,102.0,45.0,63.0,1455,3.0
86.0,12792.0,45.34,86.62,186.0,Australia,Brisbane,89.0,102.0,45.0,63.0,44.0,1455,5.0
5.0,12878.0,45.2,86.62,186.0,Australia,Perth,102.0,45.0,63.0,44.0,86.0,1465,1.0
3.0,12883.0,45.05,86.59,186.0,Zimbabwe,Perth,45.0,63.0,44.0,86.0,5.0,1465,1.0
8.0,12886.0,44.92,86.52,186.0,Australia,Melbourne,63.0,44.0,86.0,5.0,3.0,1465,1.0
27.0,12894.0,44.86,86.47,186.0,Australia,Sydney,44.0,86.0,5.0,3.0,8.0,1465,2.0
28.0,12921.0,44.8,86.45,186.0,Pakistan,Karachi,86.0,5.0,3.0,8.0,27.0,1465,2.0
141.0,12949.0,45.13,86.61,186.0,Pakistan,Rawalpindi,5.0,3.0,8.0,27.0,28.0,1465,6.0
0.0,13090.0,44.98,86.59,186.0,Pakistan,Peshawar,3.0,8.0,27.0,28.0,141.0,1485,1.0
7.0,13090.0,44.85,86.56,186.0,Pakistan,Lahore,8.0,27.0,28.0,141.0,0.0,1480,1.0
37.0,13097.0,44.82,86.53,186.0,Pakistan,Lahore,27.0,28.0,141.0,0.0,7.0,1480,2.0
18.0,13134.0,44.73,86.5,186.0,U.A.E.,Dambulla,28.0,141.0,0.0,7.0,37.0,1480,1.0
11.0,13152.0,44.62,86.5,186.0,Sri Lanka,Dambulla,141.0,0.0,7.0,37.0,18.0,1480,1.0
82.0,13163.0,44.89,86.33,186.0,Bangladesh,Colombo (SSC),0.0,7.0,37.0,18.0,11.0,1480,5.0
78.0,13245.0,45.01,86.26,186.0,Pakistan,Colombo (RPS),7.0,37.0,18.0,11.0,82.0,1495,4.0
18.0,13323.0,44.91,86.26,186.0,Sri Lanka,Colombo (RPS),37.0,18.0,11.0,82.0,78.0,1505,1.0
74.0,13341.0,45.01,86.18,186.0,Sri Lanka,Colombo (RPS),18.0,11.0,82.0,78.0,18.0,1505,4.0
16.0,13415.0,44.91,86.19,186.0,Pakistan,Kolkata,11.0,82.0,78.0,18.0,74.0,1515,1.0
19.0,13431.0,44.83,86.13,186.0,Bangladesh,Chattogram,82.0,78.0,18.0,74.0,16.0,1515,1.0
47.0,13450.0,44.84,86.2,186.0,Bangladesh,Dhaka,78.0,18.0,74.0,16.0,19.0,1515,3.0
4.0,13497.0,44.7,86.2,186.0,Pakistan,Kochi,18.0,74.0,16.0,19.0,47.0,1515,1.0
2.0,13501.0,44.56,86.17,186.0,Pakistan,Visakhapatnam,74.0,16.0,19.0,47.0,4.0,1515,1.0
6.0,13503.0,44.43,86.15,186.0,Pakistan,Jamshedpur,16.0,19.0,47.0,4.0,2.0,1515,1.0
123.0,13509.0,44.69,86.22,186.0,Pakistan,Ahmedabad,19.0,47.0,4.0,2.0,6.0,1515,6.0
1.0,13632.0,44.55,86.17,186.0,Pakistan,Kanpur,47.0,4.0,2.0,6.0,123.0,1535,1.0
9.0,13633.0,44.43,86.15,186.0,Pakistan,Delhi,4.0,2.0,6.0,123.0,1.0,1535,1.0
93.0,13642.0,44.59,86.21,186.0,Sri Lanka,Nagpur,2.0,6.0,123.0,1.0,9.0,1535,5.0
67.0,13735.0,44.81,86.26,186.0,Sri Lanka,Mohali,6.0,123.0,1.0,9.0,93.0,1545,4.0
2.0,13802.0,44.67,86.25,186.0,Sri Lanka,Jaipur,123.0,1.0,9.0,93.0,67.0,1560,1.0
11.0,13804.0,44.56,86.22,186.0,Sri Lanka,Pune,1.0,9.0,93.0,67.0,2.0,1560,1.0
19.0,13815.0,44.48,86.18,186.0,Sri Lanka,Rajkot,9.0,93.0,67.0,2.0,11.0,1560,1.0
39.0,13834.0,44.46,86.16,186.0,Sri Lanka,Vadodara,93.0,67.0,2.0,11.0,19.0,1560,2.0
2.0,13873.0,44.32,86.13,186.0,South Africa,Hyderabad (Deccan),67.0,2.0,11.0,19.0,39.0,1560,1.0
2.0,13875.0,44.19,86.02,186.0,South Africa,Bengaluru,2.0,11.0,19.0,39.0,2.0,1560,1.0
2.0,13877.0,44.06,85.95,186.0,South Africa,Kolkata,11.0,19.0,39.0,2.0,2.0,1560,1.0
30.0,13879.0,44.01,85.91,186.0,South Africa,Mumbai,19.0,39.0,2.0,2.0,2.0,1560,2.0
100.0,13909.0,44.19,85.92,186.0,Pakistan,Peshawar,39.0,2.0,2.0,2.0,30.0,1560,6.0
42.0,14009.0,44.18,85.95,186.0,Pakistan,Rawalpindi,2.0,2.0,2.0,30.0,100.0,1580,3.0
95.0,14051.0,44.34,85.99,186.0,Pakistan,Lahore,2.0,2.0,30.0,100.0,42.0,1580,5.0
0.0,14146.0,44.2,85.97,186.0,Pakistan,Multan,2.0,30.0,100.0,42.0,95.0,1590,1.0
2.0,14146.0,44.21,85.97,186.0,Sri Lanka,Colombo (SSC),30.0,100.0,42.0,95.0,0.0,1585,1.0
141.0,14148.0,44.65,86.05,186.0,West Indies,Kuala Lumpur,100.0,42.0,95.0,0.0,2.0,1590,6.0
12.0,14289.0,44.55,86.04,186.0,Australia,Kuala Lumpur,42.0,95.0,0.0,2.0,141.0,1615,1.0
65.0,14301.0,44.61,85.9,186.0,West Indies,Kuala Lumpur,95.0,0.0,2.0,141.0,12.0,1615,4.0
4.0,14366.0,44.48,85.87,186.0,Australia,Kuala Lumpur,0.0,2.0,141.0,12.0,65.0,1625,1.0
35.0,14370.0,44.45,85.87,186.0,England,Jaipur,2.0,141.0,12.0,65.0,4.0,1625,2.0
29.0,14405.0,44.41,85.81,186.0,West Indies,Ahmedabad,141.0,12.0,65.0,4.0,35.0,1625,2.0
10.0,14434.0,44.3,85.74,186.0,Australia,Mohali,12.0,65.0,4.0,35.0,29.0,1625,1.0
35.0,14444.0,44.27,85.69,186.0,South Africa,Durban,65.0,4.0,35.0,29.0,10.0,1625,2.0
2.0,14479.0,44.14,85.66,186.0,South Africa,Cape Town,4.0,35.0,29.0,10.0,35.0,1625,1.0
1.0,14481.0,44.01,85.65,186.0,South Africa,Port Elizabeth,35.0,29.0,10.0,35.0,2.0,1625,1.0
55.0,14482.0,44.05,85.48,186.0,South Africa,Centurion,29.0,10.0,35.0,2.0,1.0,1625,3.0
31.0,14537.0,44.01,85.47,186.0,West Indies,Nagpur,10.0,35.0,2.0,1.0,55.0,1635,2.0
0.0,14568.0,43.87,85.44,186.0,West Indies,Cuttack,35.0,2.0,1.0,55.0,31.0,1635,1.0
60.0,14568.0,43.92,85.46,186.0,West Indies,Chennai,2.0,1.0,55.0,31.0,0.0,1630,4.0
100.0,14628.0,44.22,85.67,186.0,West Indies,Vadodara,1.0,55.0,31.0,0.0,60.0,1640,6.0
54.0,14728.0,44.25,85.68,186.0,Sri Lanka,Rajkot,55.0,31.0,0.0,60.0,100.0,1665,3.0
1.0,14782.0,44.12,85.64,186.0,Sri Lanka,Margao,31.0,0.0,60.0,100.0,54.0,1675,1.0
7.0,14783.0,44.01,85.56,186.0,Bangladesh,Port of Spain,0.0,60.0,100.0,54.0,1.0,1675,1.0
57.0,14790.0,44.18,85.74,186.0,Bermuda,Port of Spain,60.0,100.0,54.0,1.0,7.0,1675,3.0
0.0,14847.0,44.05,85.73,186.0,Sri Lanka,Port of Spain,100.0,54.0,1.0,7.0,57.0,1690,1.0
4.0,14847.0,43.93,85.73,186.0,Ireland,Belfast,54.0,1.0,7.0,57.0,0.0,1685,1.0
99.0,14851.0,44.1,85.6,186.0,South Africa,Belfast,1.0,7.0,57.0,0.0,4.0,1685,5.0
93.0,14950.0,44.24,85.61,186.0,South Africa,Belfast,7.0,57.0,0.0,4.0,99.0,1695,5.0
8.0,15043.0,44.13,85.62,186.0,South Africa,Belfast,57.0,0.0,4.0,99.0,93.0,1705,1.0
17.0,15051.0,44.05,85.56,186.0,England,Southampton,0.0,4.0,99.0,93.0,8.0,1705,1.0
99.0,15068.0,44.21,85.57,186.0,England,Bristol,4.0,99.0,93.0,8.0,17.0,1705,5.0
8.0,15167.0,44.11,85.53,186.0,England,Birmingham,99.0,93.0,8.0,17.0,99.0,1715,1.0
55.0,15175.0,44.14,85.42,186.0,England,Manchester,93.0,8.0,17.0,99.0,8.0,1715,3.0
71.0,15230.0,44.22,85.54,186.0,England,Leeds,8.0,17.0,99.0,8.0,55.0,1725,4.0
94.0,15301.0,44.36,85.68,186.0,England,The Oval,17.0,99.0,8.0,55.0,71.0,1735,5.0
30.0,15395.0,44.32,85.62,186.0,England,Lord's,99.0,8.0,55.0,71.0,94.0,1745,2.0
0.0,15425.0,44.19,85.59,186.0,Australia,Bengaluru,8.0,55.0,71.0,94.0,30.0,1745,1.0
16.0,15425.0,44.11,85.56,186.0,Australia,Kochi,55.0,71.0,94.0,30.0,0.0,1740,1.0
43.0,15441.0,44.11,85.47,186.0,Australia,Hyderabad (Deccan),71.0,94.0,30.0,0.0,16.0,1740,3.0
79.0,15484.0,44.21,85.34,186.0,Australia,Chandigarh,94.0,30.0,0.0,16.0,43.0,1740,4.0
47.0,15563.0,44.22,85.26,186.0,Australia,Vadodara,30.0,0.0,16.0,43.0,79.0,1750,3.0
72.0,15610.0,44.29,85.32,186.0,Australia,Nagpur,0.0,16.0,43.0,79.0,47.0,1750,4.0
21.0,15682.0,44.23,85.26,186.0,Australia,Mumbai,16.0,43.0,79.0,47.0,72.0,1760,2.0
4.0,15703.0,44.12,85.25,186.0,Pakistan,Guwahati,43.0,79.0,47.0,72.0,21.0,1760,1.0
99.0,15707.0,44.27,85.37,186.0,Pakistan,Mohali,79.0,47.0,72.0,21.0,4.0,1760,5.0
29.0,15806.0,44.23,85.4,186.0,Pakistan,Kanpur,47.0,72.0,21.0,4.0,99.0,1770,2.0
97.0,15835.0,44.37,85.45,186.0,Pakistan,Gwalior,72.0,21.0,4.0,99.0,29.0,1770,5.0
30.0,15932.0,44.33,85.49,186.0,Pakistan,Jaipur,21.0,4.0,99.0,29.0,97.0,1780,2.0
10.0,15962.0,44.24,85.47,186.0,Australia,Brisbane,4.0,99.0,29.0,97.0,30.0,1780,1.0
35.0,15972.0,44.21,85.42,186.0,Sri Lanka,Brisbane,99.0,29.0,97.0,30.0,10.0,1780,2.0
44.0,16007.0,44.21,85.4,186.0,Australia,Melbourne,29.0,97.0,30.0,10.0,35.0,1780,3.0
32.0,16051.0,44.18,85.44,186.0,Sri Lanka,Canberra,97.0,30.0,10.0,35.0,44.0,1780,2.0
5.0,16083.0,44.07,85.4,186.0,Australia,Adelaide,30.0,10.0,35.0,44.0,32.0,1780,1.0
0.0,16088.0,43.95,85.39,186.0,Sri Lanka,Adelaide,10.0,35.0,44.0,32.0,5.0,1780,1.0
2.0,16088.0,43.84,85.38,186.0,Australia,Sydney,35.0,44.0,32.0,5.0,0.0,1775,1.0
63.0,16090.0,43.89,85.47,186.0,Sri Lanka,Hobart,44.0,32.0,5.0,0.0,2.0,1775,4.0
117.0,16153.0,44.21,85.55,186.0,Australia,Sydney,32.0,5.0,0.0,2.0,63.0,1785,6.0
91.0,16270.0,44.33,85.48,186.0,Australia,Brisbane,5.0,0.0,2.0,63.0,117.0,1810,5.0
11.0,16361.0,44.24,85.45,186.0,England,Bengaluru,0.0,2.0,63.0,117.0,91.0,1820,1.0
50.0,16372.0,44.26,85.46,186.0,England,Cuttack,2.0,63.0,117.0,91.0,11.0,1820,3.0
5.0,16422.0,44.15,85.41,186.0,Sri Lanka,Dambulla,63.0,117.0,91.0,11.0,50.0,1830,1.0
6.0,16427.0,44.05,85.4,186.0,Sri Lanka,Colombo (RPS),117.0,91.0,11.0,50.0,5.0,1830,1.0
7.0,16433.0,43.95,85.38,186.0,Sri Lanka,Colombo (RPS),91.0,11.0,50.0,5.0,6.0,1830,1.0
20.0,16440.0,43.89,85.39,186.0,New Zealand,Napier,11.0,50.0,5.0,6.0,7.0,1830,2.0
61.0,16460.0,43.93,85.4,186.0,New Zealand,Wellington,50.0,5.0,6.0,7.0,20.0,1830,4.0
163.0,16521.0,44.37,85.65,186.0,New Zealand,Christchurch,5.0,6.0,7.0,20.0,61.0,1840,6.0
46.0,16684.0,44.37,85.64,186.0,New Zealand,Colombo (RPS),6.0,7.0,20.0,61.0,163.0,1865,3.0
27.0,16730.0,44.33,85.64,186.0,Sri Lanka,Colombo (RPS),7.0,20.0,61.0,163.0,46.0,1865,2.0
138.0,16757.0,44.57,85.76,186.0,Sri Lanka,Colombo (RPS),20.0,61.0,163.0,46.0,27.0,1865,6.0
8.0,16895.0,44.48,85.74,186.0,Pakistan,Centurion,61.0,163.0,46.0,27.0,138.0,1885,1.0
14.0,16903.0,44.4,85.69,186.0,Australia,Vadodara,163.0,46.0,27.0,138.0,8.0,1885,1.0
4.0,16917.0,44.29,85.67,186.0,Australia,Nagpur,46.0,27.0,138.0,8.0,14.0,1885,1.0
32.0,16921.0,44.26,85.63,186.0,Australia,Delhi,27.0,138.0,8.0,14.0,4.0,1885,2.0
40.0,16953.0,44.25,85.54,186.0,Australia,Mohali,138.0,8.0,14.0,4.0,32.0,1885,3.0
175.0,16993.0,44.59,85.81,186.0,Australia,Hyderabad (Deccan),8.0,14.0,4.0,32.0,40.0,1885,6.0
10.0,17168.0,44.5,85.79,186.0,Australia,Guwahati,14.0,4.0,32.0,40.0,175.0,1905,1.0
69.0,17178.0,44.56,85.86,186.0,Sri Lanka,Rajkot,4.0,32.0,40.0,175.0,10.0,1905,4.0
43.0,17247.0,44.56,85.85,186.0,Sri Lanka,Nagpur,32.0,40.0,175.0,10.0,69.0,1915,3.0
96.0,17290.0,44.8,85.89,186.0,Sri Lanka,Cuttack,40.0,175.0,10.0,69.0,43.0,1915,5.0
8.0,17386.0,44.71,85.89,186.0,Sri Lanka,Kolkata,175.0,10.0,69.0,43.0,96.0,1930,1.0
4.0,17394.0,44.61,85.89,186.0,South Africa,Jaipur,10.0,69.0,43.0,96.0,8.0,1930,1.0
200.0,17398.0,45.12,86.25,200.0,South Africa,Gwalior,69.0,43.0,96.0,8.0,4.0,1930,6.0
7.0,17598.0,45.02,86.24,200.0,South Africa,Durban,43.0,96.0,8.0,4.0,200.0,1955,1.0
24.0,17605.0,44.97,86.17,200.0,South Africa,Johannesburg,96.0,8.0,4.0,200.0,7.0,1955,2.0
28.0,17629.0,44.92,86.19,200.0,Bangladesh,Dhaka,8.0,4.0,200.0,7.0,24.0,1955,2.0
120.0,17657.0,45.11,86.29,200.0,England,Bengaluru,4.0,200.0,7.0,24.0,28.0,1955,6.0
38.0,17777.0,45.1,86.24,200.0,Ireland,Bengaluru,200.0,7.0,24.0,28.0,120.0,1975,2.0
27.0,17815.0,45.05,86.28,200.0,Netherlands,Delhi,7.0,24.0,28.0,120.0,38.0,1975,2.0
111.0,17842.0,45.22,86.39,200.0,South Africa,Nagpur,24.0,28.0,120.0,38.0,27.0,1975,6.0
2.0,17953.0,45.11,86.38,200.0,West Indies,Chennai,28.0,120.0,38.0,27.0,111.0,1995,1.0
53.0,17955.0,45.13,86.36,200.0,Australia,Ahmedabad,120.0,38.0,27.0,111.0,2.0,1995,3.0
85.0,18008.0,45.23,86.29,200.0,Pakistan,Mohali,38.0,27.0,111.0,2.0,53.0,2005,5.0
18.0,18093.0,45.16,86.32,200.0,Sri Lanka,Mumbai,27.0,111.0,2.0,53.0,85.0,2015,1.0
2.0,18111.0,45.05,86.3,200.0,Australia,Melbourne,111.0,2.0,53.0,85.0,18.0,2015,1.0
48.0,18113.0,45.06,86.27,200.0,Sri Lanka,Perth,2.0,53.0,85.0,18.0,2.0,2015,3.0
15.0,18161.0,44.99,86.24,200.0,Sri Lanka,Adelaide,53.0,85.0,18.0,2.0,48.0,2015,1.0
3.0,18176.0,44.88,86.21,200.0,Australia,Brisbane,85.0,18.0,2.0,48.0,15.0,2015,1.0
22.0,18179.0,44.83,86.22,200.0,Sri Lanka,Brisbane,18.0,2.0,48.0,15.0,3.0,2015,2.0
14.0,18201.0,44.75,86.22,200.0,Australia,Sydney,2.0,48.0,15.0,3.0,22.0,2015,1.0
39.0,18215.0,44.74,86.29,200.0,Sri Lanka,Hobart,48.0,15.0,3.0,22.0,14.0,2015,2.0
6.0,18254.0,44.64,86.24,200.0,Sri Lanka,Dhaka,15.0,3.0,22.0,14.0,39.0,2015,1.0
114.0,18260.0,44.81,86.18,200.0,Bangladesh,Dhaka,3.0,22.0,14.0,39.0,6.0,2015,6.0
52.0,18374.0,44.83,86.23,200.0,Pakistan,Dhaka,22.0,14.0,39.0,6.0,114.0,2035,3.0
19.0,201.0,44.0,71.66,85.0,Pakistan,Nairobi (Gym),35.0,85.0,36.0,43.0,2.0,15,1.0
40.0,220.0,52.0,70.08,85.0,India,Sharjah,85.0,36.0,43.0,2.0,19.0,15,3.0
15.0,260.0,55.0,69.79,85.0,Zimbabwe,Sharjah,36.0,43.0,2.0,19.0,40.0,20,1.0
4.0,275.0,46.5,67.71,85.0,Zimbabwe,Sharjah,43.0,2.0,19.0,40.0,15.0,25,1.0
8.0,279.0,41.0,65.52,85.0,India,Sharjah,2.0,19.0,40.0,15.0,4.0,25,1.0
84.0,287.0,46.37,67.21,85.0,South Africa,Port Elizabeth,19.0,40.0,15.0,4.0,8.0,25,5.0
11.0,371.0,42.44,66.66,85.0,South Africa,East London,40.0,15.0,4.0,8.0,84.0,35,1.0
16.0,382.0,44.22,68.26,85.0,South Africa,Paarl,15.0,4.0,8.0,84.0,11.0,35,1.0
1.0,398.0,39.9,68.2,85.0,South Africa,Cape Town,4.0,8.0,84.0,11.0,16.0,40,1.0
33.0,399.0,39.27,67.81,85.0,South Africa,Bloemfontein,8.0,84.0,11.0,16.0,1.0,40,2.0
22.0,432.0,37.83,69.41,85.0,South Africa,Johannesburg,84.0,11.0,16.0,1.0,33.0,40,2.0
12.0,454.0,35.84,69.86,85.0,New Zealand,Napier,11.0,16.0,1.0,33.0,22.0,40,1.0
13.0,466.0,34.21,69.21,85.0,New Zealand,Wellington,16.0,1.0,33.0,22.0,12.0,40,1.0
13.0,479.0,35.14,69.78,85.0,New Zealand,Auckland,1.0,33.0,22.0,12.0,13.0,40,1.0
20.0,492.0,34.13,70.32,85.0,New Zealand,Hamilton,33.0,22.0,12.0,13.0,13.0,45,2.0
1.0,512.0,32.06,69.98,85.0,New Zealand,Christchurch,22.0,12.0,13.0,13.0,20.0,45,1.0
1.0,513.0,30.23,68.71,85.0,England,Dambulla,12.0,13.0,13.0,20.0,1.0,45,1.0
6.0,514.0,28.88,68.06,85.0,England,Colombo (RPS),13.0,13.0,20.0,1.0,1.0,45,1.0
11.0,520.0,27.94,67.64,85.0,Pakistan,Sharjah,13.0,20.0,1.0,1.0,6.0,45,1.0
0.0,531.0,26.55,67.55,85.0,New Zealand,Sharjah,20.0,1.0,1.0,6.0,11.0,45,1.0
